    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
    3   26        10   42        0.20741          8.944          8.849           -2.598           -2.689         0.22361E+00    0.22645E+00    1
    5   28        10   42        0.40453         10.312         10.532           -2.662           -2.645         0.22361E+00    0.22852E+00    1
    6   29        10   42        0.43731         12.075         11.813           -2.604           -2.614         0.22361E+00    0.22361E+00    0
    7   30        10   42        0.03422         13.438         13.461           -2.542           -2.582         0.22361E+00    0.22361E+00    0
    1   23         8   24        0.28797         18.651         18.384           -2.500           -2.554         0.22361E+00    0.22361E+00    0
    1   23         8   26        0.44264         11.912         12.179           -2.629           -2.640         0.22361E+00    0.22361E+00    0
    2   24         8   26        0.88291         13.693         14.311           -2.549           -2.597         0.22361E+00    0.22361E+00    0
    2   24         8   28        0.32339         10.571         10.743           -2.567           -2.672         0.22361E+00    0.22361E+00    0
    3   26         8   28        0.04954         14.089         14.124           -2.559           -2.586         0.22361E+00    0.22361E+00    0
    2   24         8   29        0.07910          9.834          9.873           -2.666           -2.693         0.22361E+00    0.22361E+00    0
    3   26         8   29        0.17597         12.266         12.374           -2.544           -2.612         0.22361E+00    0.22361E+00    0
    2   24         8   30        0.86883          9.028          9.440           -2.616           -2.707         0.22361E+00    0.22672E+00    1
    3   26         8   30        1.31754         10.617         11.384           -2.586           -2.638         0.22361E+00    0.23016E+00    1
    5   28         8   30        1.24070         15.998         15.036           -2.622           -2.551         0.22361E+00    0.22362E+00    1
    2   24         8   31        1.29390          8.572          9.250           -2.562           -2.709         0.22361E+00    0.24255E+00    1
    3   26         8   31        1.41949          9.970         10.856           -2.609           -2.652         0.22361E+00    0.24496E+00    1
    5   28         8   31        1.30934         13.204         14.099           -2.542           -2.568         0.22361E+00    0.22379E+00    1
    6   29         8   31        0.01883         16.092         16.107           -2.636           -2.533         0.22361E+00    0.22361E+00    0
    2   24         8   32        0.06761          9.152          9.183           -2.616           -2.706         0.22361E+00    0.22361E+00    0
    3   26         8   32        1.02951         11.144         10.585           -2.697           -2.659         0.22361E+00    0.22361E+00    0
    5   28         8   32        0.85334         13.052         13.621           -2.570           -2.578         0.22361E+00    0.22361E+00    0
    6   29         8   32        0.46022         15.208         15.562           -2.599           -2.543         0.22361E+00    0.22361E+00    0
    2   24         8   33        0.04244          9.180          9.161           -2.679           -2.699         0.22361E+00    0.22361E+00    0
    3   26         8   33        0.19749         10.528         10.425           -2.585           -2.659         0.22361E+00    0.22361E+00    0
    5   28         8   33        0.92370         13.974         13.343           -2.609           -2.581         0.22361E+00    0.22361E+00    0
    6   29         8   33        1.10475         16.137         15.270           -2.628           -2.547         0.22361E+00    0.22361E+00    0
    2   24         8   35        0.33906          9.034          9.188           -2.624           -2.683         0.22361E+00    0.22361E+00    0
    3   26         8   35        0.32641         10.152         10.319           -2.642           -2.652         0.22361E+00    0.22361E+00    0
    5   28         8   35        0.70545         13.623         13.151           -2.527           -2.580         0.22361E+00    0.22361E+00    0
    6   29         8   35        0.14162         15.197         15.090           -2.492           -2.547         0.22361E+00    0.22361E+00    0
   10   32         8   35        0.38677         16.210         16.526           -2.538           -2.521         0.22361E+00    0.22361E+00    0
    2   24         8   36        0.43103          9.010          9.206           -2.686           -2.675         0.22361E+00    0.22361E+00    0
    3   26         8   36        1.39855          9.458         10.302           -2.571           -2.648         0.22361E+00    0.24724E+00    1
    5   28         8   36        0.19072         13.244         13.119           -2.597           -2.578         0.22361E+00    0.22361E+00    0
    6   29         8   36        0.38450         14.778         15.065           -2.572           -2.546         0.22361E+00    0.22361E+00    0
   10   32         8   36        1.81773         14.257         16.199           -2.520           -2.526         0.22361E+00    0.26501E+00    1
    2   24         8   37        0.27005          9.099          9.223           -2.665           -2.668         0.22361E+00    0.22361E+00    0
    3   26         8   37        0.06327         10.264         10.296           -2.554           -2.644         0.22361E+00    0.22361E+00    0
    5   28         8   37        0.76741         13.618         13.105           -2.548           -2.576         0.22361E+00    0.22361E+00    0
    6   29         8   37        1.06308         15.880         15.058           -2.551           -2.545         0.22361E+00    0.22361E+00    0
   10   32         8   37        0.22681         16.164         15.981           -2.491           -2.529         0.22361E+00    0.22361E+00    0
    2   24         8   38        0.51063          9.471          9.233           -2.720           -2.662         0.22361E+00    0.22361E+00    0
    3   26         8   38        0.40002         10.086         10.290           -2.516           -2.640         0.22361E+00    0.22361E+00    0
    5   28         8   38        0.53564         12.750         13.096           -2.615           -2.575         0.22361E+00    0.22361E+00    0
    6   29         8   38        0.16828         14.928         15.054           -2.664           -2.544         0.22361E+00    0.22361E+00    0
   10   32         8   38        0.31345         16.070         15.820           -2.537           -2.531         0.22361E+00    0.22361E+00    0
    2   24         8   39        1.12752          8.722          9.245           -2.581           -2.656         0.22361E+00    0.22716E+00    1
    3   26         8   39        1.18409          9.677         10.293           -2.605           -2.637         0.22361E+00    0.22833E+00    1
    5   28         8   39        0.79353         13.628         13.098           -2.529           -2.573         0.22361E+00    0.22361E+00    0
    6   29         8   39        0.51267         15.451         15.060           -2.493           -2.543         0.22361E+00    0.22361E+00    0
   10   32         8   39        1.60973         17.406         15.715           -2.582           -2.532         0.22361E+00    0.25196E+00    1
    2   24         8   41        0.80706          8.893          9.262           -2.673           -2.649         0.22361E+00    0.22461E+00    1
    3   26         8   41        0.34745         10.122         10.300           -2.576           -2.632         0.22361E+00    0.22361E+00    0
    5   28         8   41        1.72222         14.685         13.105           -2.610           -2.571         0.22361E+00    0.25703E+00    1
    6   29         8   41        0.87931         14.423         15.071           -2.516           -2.542         0.22361E+00    0.22361E+00    0
    2   24         8   42        0.33391          9.434          9.278           -2.671           -2.640         0.22361E+00    0.22361E+00    0
    3   26         8   42        0.41422         10.526         10.310           -2.647           -2.627         0.22361E+00    0.22361E+00    0
    5   28         8   42        0.21593         12.978         13.119           -2.563           -2.570         0.22361E+00    0.22361E+00    0
    6   29         8   42        0.29784         14.867         15.090           -2.501           -2.542         0.22361E+00    0.22361E+00    0
   10   32         8   42        1.04077         14.606         15.387           -2.572           -2.540         0.22361E+00    0.22361E+00    0
    1   23        13   26        0.64474         13.077         12.662           -2.595           -2.648         0.22361E+00    0.22361E+00    0
    2   24        13   26        1.09625         15.715         14.877           -2.530           -2.599         0.22361E+00    0.22361E+00    0
    1   23        13   28        0.19037          9.679          9.588           -2.641           -2.753         0.22361E+00    0.22361E+00    0
    2   24        13   28        1.02037         10.316         10.875           -2.623           -2.700         0.22361E+00    0.22748E+00    1
    3   26        13   28        0.32974         14.407         14.646           -2.554           -2.588         0.22361E+00    0.22361E+00    0
    1   23        13   29        0.74234          8.411          8.750           -2.785           -2.791         0.22361E+00    0.23080E+00    1
    2   24        13   29        0.46670          9.469          9.698           -2.584           -2.742         0.22361E+00    0.22605E+00    1
    3   26        13   29        0.80574         13.171         12.651           -2.567           -2.623         0.22361E+00    0.22361E+00    0
    1   23        13   30        1.60941          9.088          8.299           -2.713           -2.820         0.22361E+00    0.23754E+00    1
    2   24        13   30        0.29666          9.144          9.009           -2.679           -2.780         0.22361E+00    0.22361E+00    0
    3   26        13   30        0.97309         11.918         11.352           -2.689           -2.666         0.22361E+00    0.22361E+00    0
    5   28        13   30        0.62947         14.753         15.225           -2.575           -2.560         0.22361E+00    0.22361E+00    0
    1   23        13   31        0.91125          7.682          8.075           -2.816           -2.835         0.22361E+00    0.23387E+00    1
    2   24        13   31        0.15211          8.690          8.624           -2.782           -2.803         0.22361E+00    0.22374E+00    1
    3   26        13   31        1.76848          9.154         10.533           -2.677           -2.699         0.22361E+00    0.28169E+00    1
    5   28        13   31        0.34133         13.559         13.793           -2.542           -2.593         0.22361E+00    0.22361E+00    0
    6   29        13   31        1.29069         16.927         15.846           -2.578           -2.548         0.22361E+00    0.22607E+00    1
    1   23        13   32        0.67383          8.245          7.972           -2.762           -2.839         0.22361E+00    0.22361E+00    0
    2   24        13   32        1.35235          7.683          8.409           -2.740           -2.816         0.22361E+00    0.25851E+00    1
    3   26        13   32        0.49408          9.768         10.012           -2.664           -2.724         0.22361E+00    0.22361E+00    0
    5   28        13   32        1.41282         11.800         12.809           -2.578           -2.624         0.22361E+00    0.24102E+00    1
    6   29        13   32        0.61200         14.169         14.609           -2.699           -2.579         0.22361E+00    0.22361E+00    0
    7   30        13   32        0.08437         16.295         16.364           -2.601           -2.529         0.22361E+00    0.22361E+00    0
    1   23        13   33        1.35134          7.241          7.909           -2.792           -2.834         0.22361E+00    0.25557E+00    1
    2   24        13   33        1.46197          7.437          8.259           -2.757           -2.819         0.22361E+00    0.26774E+00    1
    3   26        13   33        1.30013          8.921          9.621           -2.678           -2.738         0.22361E+00    0.24106E+00    1
    5   28        13   33        0.39196         11.795         12.028           -2.618           -2.646         0.22361E+00    0.22361E+00    0
    1   23        13   35        0.24891          7.766          7.866           -2.665           -2.817         0.22361E+00    0.22678E+00    1
    2   24        13   35        0.08372          8.137          8.103           -2.880           -2.813         0.22361E+00    0.22453E+00    1
    3   26        13   35        0.25786          9.286          9.167           -2.733           -2.753         0.22361E+00    0.22361E+00    0
    5   28        13   35        1.47052         10.062         11.056           -2.614           -2.677         0.22361E+00    0.25305E+00    1
    6   29        13   35        0.44490         12.047         12.318           -2.541           -2.637         0.22361E+00    0.22361E+00    0
    7   30        13   35        0.85588         13.040         13.610           -2.632           -2.595         0.22361E+00    0.22361E+00    0
    9   31        13   35        1.24890         13.975         14.898           -2.639           -2.571         0.22361E+00    0.22622E+00    1
   10   32        13   35        0.97777         15.353         16.122           -2.616           -2.544         0.22361E+00    0.22361E+00    0
    8   33        13   35        0.47750         16.966         17.376           -2.495           -2.512         0.22361E+00    0.22361E+00    0
    1   23        13   36        0.39625          7.688          7.848           -2.770           -2.806         0.22361E+00    0.22827E+00    1
    2   24        13   36        0.29436          8.165          8.046           -2.737           -2.807         0.22361E+00    0.22361E+00    0
    3   26        13   36        0.58456          9.277          9.010           -2.728           -2.755         0.22361E+00    0.22361E+00    0
    5   28        13   36        0.06062         10.746         10.713           -2.654           -2.687         0.22361E+00    0.22361E+00    0
    6   29        13   36        0.67240         11.468         11.860           -2.559           -2.649         0.22361E+00    0.22361E+00    0
    7   30        13   36        1.17007         12.306         13.053           -2.548           -2.609         0.22361E+00    0.22439E+00    1
    9   31        13   36        0.20919         14.231         14.381           -2.582           -2.584         0.22361E+00    0.22361E+00    0
   10   32        13   36        1.42377         14.324         15.599           -2.572           -2.556         0.22361E+00    0.24480E+00    1
    1   23        13   37        1.16111          7.339          7.831           -2.681           -2.796         0.22361E+00    0.23621E+00    1
    2   24        13   37        0.11779          8.043          7.995           -2.665           -2.801         0.22361E+00    0.22556E+00    1
    3   26        13   37        0.04957          8.855          8.877           -2.680           -2.756         0.22361E+00    0.22361E+00    0
    5   28        13   37        0.89285          9.970         10.425           -2.494           -2.695         0.22361E+00    0.22361E+00    0
    6   29        13   37        0.40780         11.245         11.477           -2.721           -2.659         0.22361E+00    0.22361E+00    0
    7   30        13   37        1.03679         13.258         12.588           -2.678           -2.621         0.22361E+00    0.22361E+00    0
    9   31        13   37        1.22702         13.066         13.977           -2.480           -2.594         0.22361E+00    0.23430E+00    1
   10   32        13   37        1.50259         13.760         15.217           -2.576           -2.565         0.22361E+00    0.25882E+00    1
    8   33        13   37        0.23722         15.373         15.556           -2.493           -2.539         0.22361E+00    0.22361E+00    0
    1   23        13   38        1.63450          8.577          7.803           -2.731           -2.785         0.22361E+00    0.24061E+00    1
    2   24        13   38        0.62544          7.676          7.940           -2.667           -2.794         0.22361E+00    0.23287E+00    1
    3   26        13   38        1.80432          7.446          8.755           -2.728           -2.756         0.22361E+00    0.29955E+00    1
    5   28        13   38        0.79912         10.590         10.176           -2.683           -2.701         0.22361E+00    0.22361E+00    0
    6   29        13   38        1.30695         10.310         11.149           -2.646           -2.668         0.22361E+00    0.24470E+00    1
    7   30        13   38        0.18751         12.081         12.195           -2.598           -2.632         0.22361E+00    0.22361E+00    0
    9   31        13   38        1.24442         12.706         13.650           -2.604           -2.602         0.22361E+00    0.24006E+00    1
   10   32        13   38        0.92138         14.206         14.919           -2.541           -2.572         0.22361E+00    0.23054E+00    1
    8   33        13   38        1.00377         14.131         14.858           -2.544           -2.552         0.22361E+00    0.22361E+00    0
    2   24        13   39        1.00455          7.465          7.898           -2.792           -2.788         0.22361E+00    0.23707E+00    1
    3   26        13   39        0.43971          8.465          8.660           -2.699           -2.756         0.22361E+00    0.22758E+00    1
    5   28        13   39        0.70558          9.622          9.976           -2.681           -2.707         0.22361E+00    0.22642E+00    1
    6   29        13   39        0.27057         10.740         10.887           -2.599           -2.676         0.22361E+00    0.22361E+00    0
    7   30        13   39        0.03829         11.858         11.881           -2.632           -2.642         0.22361E+00    0.22361E+00    0
    9   31        13   39        0.99648         14.089         13.405           -2.660           -2.609         0.22361E+00    0.22361E+00    0
   10   32        13   39        1.34263         13.517         14.706           -2.592           -2.577         0.22361E+00    0.25052E+00    1
    8   33        13   39        0.07847         14.251         14.307           -2.584           -2.565         0.22361E+00    0.22361E+00    0
    2   24        13   42        0.71520          7.973          7.681           -2.565           -2.772         0.22361E+00    0.22831E+00    1
    3   26        13   42        1.42413          7.421          8.258           -2.736           -2.761         0.22361E+00    0.27384E+00    1
    5   28        13   42        0.88970          8.726          9.184           -2.699           -2.743         0.22361E+00    0.23965E+00    1
    6   29        13   42        1.15923         10.460          9.871           -2.662           -2.720         0.22361E+00    0.22361E+00    0
    7   30        13   42        1.35856          9.704         10.695           -2.661           -2.692         0.22361E+00    0.26760E+00    1
    9   31        13   42        0.19581         12.406         12.544           -2.488           -2.642         0.22361E+00    0.23795E+00    1
   10   32        13   42        1.42202         12.624         14.001           -2.567           -2.602         0.22361E+00    0.26979E+00    1
    8   33        13   42        0.68724         11.783         12.226           -2.614           -2.636         0.22361E+00    0.23172E+00    1
    1   23        14   26        1.21133         11.992         12.747           -2.542           -2.648         0.22361E+00    0.22451E+00    1
    2   24        14   26        0.72562         15.519         14.966           -2.618           -2.599         0.22361E+00    0.22361E+00    0
    1   23        14   28        1.27900         10.297          9.659           -2.620           -2.755         0.22361E+00    0.22361E+00    0
    2   24        14   28        1.14651         10.332         10.967           -2.651           -2.701         0.22361E+00    0.22805E+00    1
    3   26        14   28        1.68885         16.538         14.750           -2.598           -2.587         0.22361E+00    0.26030E+00    1
    1   23        14   29        0.63846          9.096          8.810           -2.710           -2.796         0.22361E+00    0.22361E+00    0
    2   24        14   29        0.20039          9.680          9.778           -2.738           -2.745         0.22361E+00    0.22361E+00    0
    3   26        14   29        0.20109         12.894         12.765           -2.589           -2.622         0.22361E+00    0.22361E+00    0
    1   23        14   30        1.28311          8.907          8.353           -2.812           -2.828         0.22361E+00    0.22361E+00    0
    2   24        14   30        1.23427          9.658          9.080           -2.736           -2.785         0.22361E+00    0.22361E+00    0
    3   26        14   30        0.75721         11.911         11.469           -2.569           -2.666         0.22361E+00    0.22361E+00    0
    5   28        14   30        1.33444         16.519         15.379           -2.531           -2.558         0.22361E+00    0.23148E+00    1
    1   23        14   31        0.53045          7.903          8.127           -2.804           -2.844         0.22361E+00    0.22966E+00    1
    2   24        14   31        0.39756          8.512          8.689           -2.713           -2.810         0.22361E+00    0.22742E+00    1
    3   26        14   31        0.00206         10.647         10.648           -2.687           -2.699         0.22361E+00    0.22361E+00    0
    5   28        14   31        1.50256         12.797         13.973           -2.503           -2.592         0.22361E+00    0.24187E+00    1
    6   29        14   31        0.06574         15.983         16.036           -2.550           -2.546         0.22361E+00    0.22361E+00    0
    1   23        14   32        1.29380          7.398          8.027           -2.759           -2.850         0.22361E+00    0.25115E+00    1
    2   24        14   32        0.09565          8.432          8.473           -2.714           -2.825         0.22361E+00    0.22527E+00    1
    3   26        14   32        1.17722          9.530         10.127           -2.685           -2.725         0.22361E+00    0.22720E+00    1
    5   28        14   32        0.96091         13.641         13.001           -2.687           -2.623         0.22361E+00    0.22361E+00    0
    6   29        14   32        0.64687         15.321         14.834           -2.549           -2.577         0.22361E+00    0.22361E+00    0
    7   30        14   32        0.29986         16.833         16.583           -2.507           -2.527         0.22361E+00    0.22361E+00    0
    1   23        14   33        1.60002          7.034          7.967           -2.728           -2.848         0.22361E+00    0.27899E+00    1
    2   24        14   33        0.62234          8.584          8.321           -2.916           -2.829         0.22361E+00    0.22361E+00    0
    3   26        14   33        0.22117          9.843          9.735           -2.675           -2.741         0.22361E+00    0.22361E+00    0
    1   23        14   35        1.14152          7.457          7.934           -2.749           -2.832         0.22361E+00    0.23307E+00    1
    2   24        14   35        1.27635          7.552          8.168           -2.789           -2.826         0.22361E+00    0.24772E+00    1
    3   26        14   35        1.00346          8.822          9.279           -2.715           -2.758         0.22361E+00    0.22435E+00    1
    5   28        14   35        1.16219         10.587         11.236           -2.668           -2.678         0.22361E+00    0.22628E+00    1
    7   30        14   35        0.00897         13.841         13.847           -2.517           -2.592         0.22361E+00    0.22361E+00    0
    9   31        14   35        0.67684         14.411         14.907           -2.612           -2.575         0.22361E+00    0.22361E+00    0
   10   32        14   35        1.56419         17.576         16.021           -2.582           -2.548         0.22361E+00    0.24334E+00    1
    8   33        14   35        0.78156         18.385         17.680           -2.487           -2.507         0.22361E+00    0.22361E+00    0
    1   23        14   36        0.50225          8.122          7.921           -2.845           -2.822         0.22361E+00    0.22361E+00    0
    2   24        14   36        0.93725          7.713          8.111           -2.762           -2.821         0.22361E+00    0.23188E+00    1
    3   26        14   36        0.19221          9.208          9.120           -2.682           -2.761         0.22361E+00    0.22361E+00    0
    5   28        14   36        1.28958         10.122         10.881           -2.581           -2.689         0.22361E+00    0.23683E+00    1
    6   29        14   36        0.97866         11.484         12.060           -2.636           -2.649         0.22361E+00    0.22361E+00    0
    7   30        14   36        1.55122         12.008         13.260           -2.609           -2.607         0.22361E+00    0.25281E+00    1
    9   31        14   36        1.02419         13.580         14.294           -2.507           -2.591         0.22361E+00    0.22361E+00    0
   10   32        14   36        1.09444         14.536         15.354           -2.660           -2.564         0.22361E+00    0.22361E+00    0
    2   24        14   37        1.47082          7.257          8.061           -2.665           -2.816         0.22361E+00    0.26734E+00    1
    3   26        14   37        0.42423          8.796          8.985           -2.682           -2.763         0.22361E+00    0.22361E+00    0
    5   28        14   37        1.88590          8.959         10.579           -2.643           -2.698         0.22361E+00    0.29689E+00    1
    6   29        14   37        0.12016         11.582         11.651           -2.535           -2.661         0.22361E+00    0.22361E+00    0
    7   30        14   37        1.16945         12.014         12.757           -2.617           -2.622         0.22361E+00    0.22654E+00    1
    9   31        14   37        1.41074         12.630         13.790           -2.556           -2.605         0.22361E+00    0.24954E+00    1
   10   32        14   37        1.56726         13.303         14.829           -2.611           -2.578         0.22361E+00    0.26320E+00    1
    8   33        14   37        0.04431         15.945         15.910           -2.638           -2.530         0.22361E+00    0.22361E+00    0
    1   23        14   38        1.01469          7.458          7.881           -2.811           -2.801         0.22361E+00    0.23317E+00    1
    2   24        14   38        0.50000          8.207          8.005           -2.808           -2.810         0.22361E+00    0.22361E+00    0
    3   26        14   38        0.22809          8.758          8.858           -2.691           -2.763         0.22361E+00    0.22361E+00    0
    5   28        14   38        1.48876          9.320         10.311           -2.671           -2.706         0.22361E+00    0.26053E+00    1
    6   29        14   38        0.82497         10.838         11.294           -2.691           -2.671         0.22361E+00    0.22361E+00    0
    7   30        14   38        0.77474         11.850         12.318           -2.560           -2.634         0.22361E+00    0.22361E+00    0
    9   31        14   38        0.36709         13.125         13.368           -2.529           -2.617         0.22361E+00    0.22361E+00    0
   10   32        14   38        1.41870         13.142         14.400           -2.659           -2.589         0.22361E+00    0.25380E+00    1
    8   33        14   38        0.90646         14.510         15.183           -2.487           -2.542         0.22361E+00    0.22361E+00    0
    2   24        14   39        1.47259          7.156          7.962           -2.766           -2.804         0.22361E+00    0.26924E+00    1
    3   26        14   39        1.39994          7.980          8.760           -2.791           -2.764         0.22361E+00    0.25802E+00    1
    5   28        14   39        0.17188         10.181         10.093           -2.728           -2.713         0.22361E+00    0.22361E+00    0
    6   29        14   39        1.21524         10.279         11.003           -2.657           -2.681         0.22361E+00    0.23666E+00    1
    7   30        14   39        1.45811         10.869         11.961           -2.563           -2.645         0.22361E+00    0.25622E+00    1
    9   31        14   39        0.21221         13.176         13.037           -2.485           -2.628         0.22361E+00    0.22361E+00    0
   10   32        14   39        0.27033         14.266         14.075           -2.540           -2.598         0.22361E+00    0.22361E+00    0
    8   33        14   39        1.12557         13.792         14.591           -2.553           -2.555         0.22361E+00    0.22361E+00    0
    3   26        14   42        0.79717          7.962          8.326           -2.651           -2.773         0.22361E+00    0.23665E+00    1
    5   28        14   42        1.10629          8.605          9.190           -2.651           -2.757         0.22361E+00    0.24387E+00    1
    6   29        14   42        0.00223          9.813          9.814           -2.705           -2.736         0.22361E+00    0.22960E+00    1
    7   30        14   42        0.85706         10.985         10.524           -2.732           -2.711         0.22361E+00    0.22361E+00    0
    9   31        14   42        0.24276         11.633         11.796           -2.772           -2.681         0.22361E+00    0.23938E+00    1
   10   32        14   42        0.23387         13.082         12.913           -2.628           -2.644         0.22361E+00    0.23588E+00    1
    8   33        14   42        1.54052         10.815         12.136           -2.663           -2.636         0.22361E+00    0.27348E+00    1
    1   23        16   26        0.05080         12.911         12.878           -2.613           -2.649         0.22361E+00    0.22361E+00    0
    2   24        16   26        1.11418         15.965         15.100           -2.550           -2.599         0.22361E+00    0.22361E+00    0
    1   23        16   28        1.20226          9.170          9.778           -2.604           -2.759         0.22361E+00    0.23115E+00    1
    2   24        16   28        0.00475         11.121         11.118           -2.615           -2.702         0.22361E+00    0.22361E+00    0
    1   23        16   29        0.85154          9.305          8.917           -2.704           -2.802         0.22361E+00    0.22361E+00    0
    2   24        16   29        0.94285          9.444          9.917           -2.701           -2.747         0.22361E+00    0.22767E+00    1
    3   26        16   29        0.16578         13.051         12.944           -2.702           -2.620         0.22361E+00    0.22361E+00    0
    1   23        16   30        0.40650          8.629          8.456           -2.735           -2.838         0.22361E+00    0.22361E+00    0
    2   24        16   30        0.10214          9.166          9.213           -2.729           -2.790         0.22361E+00    0.22361E+00    0
    3   26        16   30        1.36987         10.835         11.661           -2.668           -2.664         0.22361E+00    0.23158E+00    1
    5   28        16   30        0.43795         15.966         15.620           -2.590           -2.555         0.22361E+00    0.22361E+00    0
    1   23        16   31        0.48687          8.435          8.232           -2.721           -2.858         0.22361E+00    0.22361E+00    0
    2   24        16   31        1.03987          8.349          8.822           -2.722           -2.818         0.22361E+00    0.23009E+00    1
    3   26        16   31        0.57596         10.541         10.849           -2.691           -2.698         0.22361E+00    0.22361E+00    0
    5   28        16   31        0.19403         14.412         14.272           -2.604           -2.587         0.22361E+00    0.22361E+00    0
    6   29        16   31        1.32018         17.520         16.343           -2.511           -2.542         0.22361E+00    0.22953E+00    1
    1   23        16   32        0.19979          8.060          8.141           -2.872           -2.867         0.22361E+00    0.22361E+00    0
    2   24        16   32        0.73848          8.289          8.611           -2.718           -2.836         0.22361E+00    0.22722E+00    1
    3   26        16   32        1.48433          9.409         10.339           -2.650           -2.725         0.22361E+00    0.25189E+00    1
    5   28        16   32        0.63843         12.925         13.344           -2.590           -2.617         0.22361E+00    0.22361E+00    0
    6   29        16   32        1.67330         13.627         15.225           -2.571           -2.571         0.22361E+00    0.25741E+00    1
    7   30        16   32        1.20988         18.014         16.957           -2.528           -2.521         0.22361E+00    0.22361E+00    0
    1   23        16   33        0.99339          7.684          8.093           -2.860           -2.866         0.22361E+00    0.22845E+00    1
    2   24        16   33        0.88573          8.089          8.467           -2.814           -2.843         0.22361E+00    0.22688E+00    1
    3   26        16   33        0.02949          9.941          9.956           -2.772           -2.742         0.22361E+00    0.22361E+00    0
    5   28        16   33        0.84036         13.132         12.592           -2.707           -2.639         0.22361E+00    0.22361E+00    0
    1   23        16   35        0.17356          8.019          8.088           -2.717           -2.854         0.22361E+00    0.22361E+00    0
    2   24        16   35        0.61428          8.081          8.334           -2.792           -2.844         0.22361E+00    0.22361E+00    0
    3   26        16   35        0.32183          9.678          9.524           -2.779           -2.760         0.22361E+00    0.22361E+00    0
    5   28        16   35        0.35500         11.439         11.644           -2.736           -2.672         0.22361E+00    0.22361E+00    0
    7   30        16   35        1.48883         13.186         14.427           -2.588           -2.581         0.22361E+00    0.24575E+00    1
    9   31        16   35        1.65174         13.764         15.344           -2.609           -2.571         0.22361E+00    0.25644E+00    1
   10   32        16   35        0.13695         16.254         16.365           -2.536           -2.545         0.22361E+00    0.22361E+00    0
    8   33        16   35        0.87830         17.443         18.226           -2.590           -2.495         0.22361E+00    0.22361E+00    0
    1   23        16   36        1.37832          7.428          8.089           -2.834           -2.845         0.22361E+00    0.24879E+00    1
    2   24        16   36        0.31134          8.159          8.287           -2.733           -2.840         0.22361E+00    0.22361E+00    0
    3   26        16   36        1.41089          8.618          9.374           -2.741           -2.764         0.22361E+00    0.24414E+00    1
    5   28        16   36        0.95243         10.771         11.296           -2.606           -2.683         0.22361E+00    0.22361E+00    0
    6   29        16   36        0.43537         12.304         12.575           -2.587           -2.640         0.22361E+00    0.22361E+00    0
    1   23        16   37        0.36969          8.240          8.089           -2.777           -2.835         0.22361E+00    0.22361E+00    0
    2   24        16   37        1.51506          7.420          8.245           -2.839           -2.835         0.22361E+00    0.26370E+00    1
    3   26        16   37        0.96783          8.810          9.247           -2.684           -2.766         0.22361E+00    0.22361E+00    0
    5   28        16   37        0.52296         11.286         10.995           -2.749           -2.692         0.22361E+00    0.22361E+00    0
    6   29        16   37        1.17552         11.442         12.163           -2.609           -2.652         0.22361E+00    0.22801E+00    1
    7   30        16   37        0.83276         12.794         13.338           -2.720           -2.609         0.22361E+00    0.22361E+00    0
    9   31        16   37        0.39725         14.367         14.084           -2.611           -2.607         0.22361E+00    0.22361E+00    0
   10   32        16   37        1.37650         13.832         14.951           -2.596           -2.582         0.22361E+00    0.23777E+00    1
    8   33        16   37        1.00569         15.902         16.722           -2.547           -2.508         0.22361E+00    0.22361E+00    0
   13   35        16   37        0.59604         18.154         17.621           -2.524           -2.537         0.22361E+00    0.22361E+00    0
    1   23        16   38        1.84895          6.865          8.072           -2.652           -2.825         0.22361E+00    0.29607E+00    1
    2   24        16   38        0.27174          8.305          8.193           -2.723           -2.830         0.22361E+00    0.22361E+00    0
    3   26        16   38        0.80351          9.498          9.124           -2.776           -2.767         0.22361E+00    0.22361E+00    0
    5   28        16   38        0.84638         10.274         10.718           -2.619           -2.700         0.22361E+00    0.22361E+00    0
    6   29        16   38        0.67072         11.399         11.788           -2.636           -2.662         0.22361E+00    0.22361E+00    0
    7   30        16   38        0.77635         12.380         12.870           -2.589           -2.621         0.22361E+00    0.22361E+00    0
    9   31        16   38        1.85663         11.675         13.557           -2.728           -2.623         0.22361E+00    0.28371E+00    1
   10   32        16   38        0.37632         14.642         14.369           -2.549           -2.598         0.22361E+00    0.22361E+00    0
    8   33        16   38        0.34921         15.765         16.043           -2.523           -2.515         0.22361E+00    0.22361E+00    0
   13   35        16   38        0.65573         17.335         16.775           -2.551           -2.547         0.22361E+00    0.22361E+00    0
   14   36        16   38        0.35811         17.549         17.866           -2.619           -2.533         0.22361E+00    0.22361E+00    0
    2   24        16   39        1.26421          7.581          8.155           -2.715           -2.825         0.22361E+00    0.24045E+00    1
    3   26        16   39        1.68213          7.956          9.030           -2.694           -2.768         0.22361E+00    0.27436E+00    1
    5   28        16   39        1.99630          8.755         10.492           -2.689           -2.708         0.22361E+00    0.30106E+00    1
    6   29        16   39        0.94858         10.945         11.477           -2.601           -2.672         0.22361E+00    0.22361E+00    0
    7   30        16   39        0.44944         12.201         12.478           -2.670           -2.634         0.22361E+00    0.22361E+00    0
    9   31        16   39        1.05367         12.447         13.121           -2.554           -2.638         0.22361E+00    0.22361E+00    0
