    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   74   78        23   27        0.07108         39.239         39.159          -11.600          -10.947         0.17321E+00    0.17321E+00    0
   78   74        67   71        0.52980         57.112         56.178          -10.300           -8.816         0.17321E+00    0.17687E+00    1
   75   79        23   27        0.29131         28.935         29.187           -8.400           -9.385         0.17321E+00    0.17321E+00    0
   79   75        67   71        0.49523         60.921         60.028           -9.900           -8.521         0.17321E+00    0.17321E+00    0
   79   75        68   72        0.64915         84.361         82.672          -11.100           -8.383         0.17321E+00    0.17739E+00    1
   76   80        23   27        0.57917         12.225         11.827           -0.700           -1.403         0.17321E+00    0.23924E+00    1
   80   76        67   71        0.79843         67.345         65.752           -8.900           -8.485         0.17321E+00    0.17321E+00    0
   80   76        68   72        0.71209         87.410         85.574          -10.500           -8.292         0.17321E+00    0.17321E+00    0
   81   77        23   27        2.77855        -21.508        -19.790          -27.000          -24.471         0.17321E+00    0.17321E+00    0
   81   77        67   71        0.09450         87.664         87.911           -8.900           -9.176         0.17321E+00    0.17321E+00    0
   81   77        68   72        0.22542        106.901        107.610          -10.400           -8.920         0.17321E+00    0.17321E+00    0
   82   78        23   27        4.11977        -62.985        -55.664          -20.500          -19.001         0.17321E+00    0.17321E+00    0
   82   78        67   71        0.60597        127.119        124.557          -10.300           -9.697         0.17321E+00    0.18335E+00    1
   82   78        68   72        0.45505        155.017        152.925          -11.700           -9.443         0.17321E+00    0.17412E+00    1
   83   79        23   27        1.38867       -104.084        -99.842          -17.700          -16.218         0.17321E+00    0.17321E+00    0
   83   79        67   71        0.93299        127.767        123.765          -10.400          -10.276         0.17321E+00    0.18470E+00    1
   83   79        68   72        0.79189        154.042        150.442          -12.100          -10.084         0.17321E+00    0.17321E+00    0
   84   80        68   72        0.99957        148.400        143.652          -11.600          -10.394         0.17321E+00    0.18045E+00    1
   85   81        68   72        1.29870        102.551         98.310          -15.000           -9.938         0.17321E+00    0.18112E+00    1
   86   82        23   27        0.51805       -157.668       -153.364          -11.900          -11.937         0.17321E+00    0.23115E+00    1
   86   82        67   71        0.83186         44.636         43.575           -1.300           -8.050         0.17321E+00    0.17321E+00    0
   88   84        23   27        1.23071         82.600         89.343            5.400           -4.913         0.17321E+00    0.25359E+00    1
   89   85        23   27        2.23212         65.178         59.276            1.700           -4.515         0.17321E+00    0.20643E+00    1
   26   30        68   72        0.24483         43.533         43.249           -7.800          -11.192         0.17321E+00    0.17321E+00    0
   29   25        31   35        2.32264         89.538         78.317           -8.700           -7.523         0.17321E+00    0.24012E+00    1
   25   29        70   74        0.35351         46.953         46.458          -11.600          -11.040         0.17321E+00    0.17321E+00    0
   27   31        29   33        1.46446        138.991        131.039           -9.500           -8.251         0.17321E+00    0.20062E+00    1
   33   29        24   28        0.30309         59.634         59.104           -6.000           -7.772         0.17321E+00    0.17321E+00    0
   34   30        24   28        2.15116         82.531         73.305           -7.000           -7.867         0.17321E+00    0.23475E+00    1
   34   30        25   29        1.00580         61.244         59.424           -5.600           -6.915         0.17321E+00    0.17321E+00    0
   35   31        24   28        1.82597        100.442         91.096           -9.300           -8.613         0.17321E+00    0.23129E+00    1
   36   32        24   28        0.74460        125.296        122.019          -10.000           -9.761         0.17321E+00    0.18867E+00    1
   36   32        25   29        1.54598        113.105        106.017           -9.000           -8.703         0.17321E+00    0.20461E+00    1
   37   33        24   28        0.19342        192.001        193.380          -10.800          -10.323         0.17321E+00    0.19251E+00    1
   37   33        25   29        0.52595        177.512        174.177           -9.900           -9.295         0.17321E+00    0.18997E+00    1
   38   34        24   28        0.25510        260.405        263.178          -10.400          -10.512         0.17321E+00    0.20380E+00    1
   38   34        25   29        0.31464        247.972        244.842           -9.500           -9.516         0.17321E+00    0.20094E+00    1
   39   35        24   28        0.27474        232.207        234.890          -10.100          -10.314         0.17321E+00    0.20454E+00    1
   39   35        25   29        0.04483        223.688        223.284           -9.100           -9.315         0.17321E+00    0.20145E+00    1
   40   36        24   28        0.68426        178.678        183.674           -9.300           -9.919         0.17321E+00    0.20080E+00    1
   40   36        25   29        0.45392        174.967        178.097           -8.400           -8.921         0.17321E+00    0.19774E+00    1
   41   37        24   28        0.09673        103.364        103.747           -7.800           -8.362         0.17321E+00    0.19668E+00    1
   41   37        25   29        0.05285        102.673        102.495           -6.400           -7.367         0.17321E+00    0.19366E+00    1
   42   38        24   28        1.01376         17.455         17.991           -0.800           -3.604         0.17321E+00    0.17321E+00    0
   42   38        25   29        1.12685         17.303         17.891            2.200           -2.611         0.17321E+00    0.17321E+00    0
   43   39        24   28        1.08622         11.428         11.806           -0.900           -2.627         0.17321E+00    0.17321E+00    0
   44   40        24   28        2.25466          9.149          9.887           -1.400           -2.551         0.17321E+00    0.18551E+00    1
   69   73        24   28        0.75145         47.317         46.262          -12.600          -12.273         0.17321E+00    0.17321E+00    0
   73   69        75   79        1.05413         96.918         93.487          -10.200           -7.917         0.17321E+00    0.18514E+00    1
   69   73        70   74        0.17970         74.149         73.751           -8.300           -8.671         0.17321E+00    0.17321E+00    0
   74   70        76   80        1.70146        102.215         93.705           -8.900           -7.242         0.17321E+00    0.22608E+00    1
   71   75        24   28        0.10287         48.938         48.793          -12.500          -11.316         0.17321E+00    0.17634E+00    1
   71   75        70   74        0.54435         73.332         72.145           -7.700           -8.272         0.17321E+00    0.17321E+00    0
   72   76        74   78        1.28116        130.032        121.925           -8.100           -7.364         0.17321E+00    0.22418E+00    1
   74   78        24   28        0.32875         38.326         37.951          -10.500           -9.971         0.17321E+00    0.17321E+00    0
   74   78        25   29        0.02705         35.266         35.239           -9.200           -8.946         0.17321E+00    0.17321E+00    0
   78   74        69   73        0.76557         87.622         85.331           -9.000           -8.121         0.17321E+00    0.18611E+00    1
   75   79        24   28        1.01619         29.658         30.576           -6.900           -7.481         0.17321E+00    0.17321E+00    0
   75   79        25   29        1.18138         29.748         30.821           -5.300           -6.310         0.17321E+00    0.17321E+00    0
   79   75        70   74        0.98783         90.920         87.479           -8.100           -7.402         0.17321E+00    0.19765E+00    1
   76   80        24   28        1.80277         16.422         17.902            4.000           -0.095         0.17321E+00    0.21888E+00    1
   76   80        25   29        1.76966         21.302         22.872           -0.100           -1.088         0.17321E+00    0.20046E+00    1
   80   76        69   73        1.02047         98.215         95.215           -9.900           -7.793         0.17321E+00    0.17460E+00    1
   81   77        69   73        0.40967        112.962        114.354           -9.500           -8.353         0.17321E+00    0.17321E+00    0
   81   77        70   74        0.67149        111.577        109.229           -9.100           -7.732         0.17321E+00    0.17817E+00    1
   82   78        24   28       12.84436        -35.980        -24.473          -32.200          -34.005         0.17321E+00    0.17321E+00    0
   82   78        69   73        0.18931        165.913        165.016          -10.500           -8.863         0.17321E+00    0.17321E+00    0
   82   78        70   74        0.83149        168.596        163.199          -10.100           -8.228         0.17321E+00    0.19803E+00    1
   83   79        24   28        5.36717        -62.649        -53.332          -22.800          -22.457         0.17321E+00    0.17321E+00    0
   83   79        25   29       14.30740        -28.085        -18.283          -39.000          -40.513         0.17321E+00    0.17321E+00    0
   83   79        69   73        0.40141        163.690        161.745          -10.900           -9.548         0.17321E+00    0.17321E+00    0
   83   79        70   74        0.85208        165.676        160.902          -10.800           -8.953         0.17321E+00    0.18549E+00    1
   84   80        24   28        7.23206        -89.910        -72.378          -22.300          -20.129         0.17321E+00    0.17321E+00    0
   84   80        25   29       14.91853        -45.227        -28.908          -29.600          -30.026         0.17321E+00    0.17321E+00    0
   84   80        69   73        0.55709        157.565        154.972          -11.700           -9.903         0.17321E+00    0.17321E+00    0
   84   80        70   74        0.84939        160.095        155.754          -11.700           -9.352         0.17321E+00    0.18032E+00    1
   85   81        24   28        2.29216        -88.469        -70.670          -21.600          -18.062         0.17321E+00    0.31312E+00    1
   85   81        69   73        0.63625        108.771        106.739          -12.200           -9.474         0.17321E+00    0.17321E+00    0
   31   27        33   37        1.64260        164.623        153.388           -9.400           -7.961         0.17321E+00    0.20748E+00    1
   33   29        26   30        1.34604         37.709         39.250           -0.400           -5.400         0.17321E+00    0.17321E+00    0
   29   33        31   35        0.27837         80.179         79.706           -1.500           -7.409         0.17321E+00    0.17321E+00    0
   35   31        26   30        1.55608         74.648         70.027           -6.500           -6.738         0.17321E+00    0.20264E+00    1
   36   32        26   30        2.26022        108.089         96.882           -8.400           -7.867         0.17321E+00    0.22007E+00    1
   36   32        27   31        1.41671         81.011         77.640           -7.600           -7.322         0.17321E+00    0.17321E+00    0
   37   33        26   30        1.38596        178.662        167.547           -9.700           -8.462         0.17321E+00    0.21532E+00    1
   38   34        26   30        1.22214        260.973        245.893           -9.300           -8.703         0.17321E+00    0.22070E+00    1
   38   34        27   31        1.64824        266.128        243.920           -9.100           -8.233         0.17321E+00    0.22994E+00    1
   39   35        26   30        0.79006        238.006        229.983           -8.700           -8.474         0.17321E+00    0.20834E+00    1
   39   35        27   31        1.11350        250.932        237.989           -8.500           -7.971         0.17321E+00    0.21810E+00    1
   40   36        26   30        0.26334        189.790        187.733           -8.000           -8.064         0.17321E+00    0.20345E+00    1
   40   36        27   31        0.61490        206.412        200.975           -8.200           -7.543         0.17321E+00    0.20841E+00    1
   41   37        26   30        0.55258        112.925        110.461           -6.700           -6.506         0.17321E+00    0.19979E+00    1
   41   37        27   31        0.76316        125.863        121.859           -6.200           -5.978         0.17321E+00    0.20584E+00    1
   42   38        26   30        0.48842         19.112         19.393           -0.300           -1.728         0.17321E+00    0.17321E+00    0
   42   38        27   31        0.31936         21.412         21.613            1.000           -1.171         0.17321E+00    0.17321E+00    0
   43   39        26   30        0.55491         12.533         12.757           -1.400           -0.703         0.17321E+00    0.17883E+00    1
   43   39        27   31        0.22192         14.155         14.268            1.400           -0.094         0.17321E+00    0.19095E+00    1
   44   40        27   31        1.14222         11.403         11.908            0.600            0.091         0.17321E+00    0.19474E+00    1
   45   41        27   31        2.45648         10.354         11.397            0.400            0.028         0.17321E+00    0.19769E+00    1
   71   75        26   30        0.77226         44.119         45.140           -6.200           -9.638         0.17321E+00    0.17321E+00    0
   75   71        77   81        1.25450        106.337        101.169           -7.800           -7.083         0.17321E+00    0.19931E+00    1
   71   75        72   76        0.71915         73.262         71.699           -7.000           -7.662         0.17321E+00    0.17321E+00    0
   76   72        78   82        1.58555        168.909        153.476           -7.600           -6.791         0.17321E+00    0.24584E+00    1
   73   77        75   79        1.46419        120.532        113.793           -9.500           -7.583         0.17321E+00    0.19831E+00    1
   73   77        72   76        0.26132         77.905         77.204           -7.700           -7.501         0.17321E+00    0.18609E+00    1
   74   78        26   30        0.21176         34.029         34.237           -5.900           -7.711         0.17321E+00    0.17321E+00    0
   74   78        27   31        0.11579         33.970         34.013           -3.300           -6.528         0.17321E+00    0.17321E+00    0
   78   74        71   75        0.85284         83.529         80.896           -7.500           -7.373         0.17321E+00    0.19381E+00    1
   74   78        76   80        3.08782         85.128         77.599          -10.100           -8.513         0.17321E+00    0.17321E+00    0
   75   79        26   30        0.81499         33.802         34.631           -1.700           -5.011         0.17321E+00    0.17321E+00    0
   75   79        27   31        0.56184         41.324         40.575           -2.700           -3.720         0.17321E+00    0.18052E+00    1
   79   75        72   76        0.87203         83.394         80.119           -6.100           -6.133         0.17321E+00    0.21434E+00    1
   76   80        27   31        0.87917         48.113         46.476           -1.200           -1.620         0.17321E+00    0.19840E+00    1
   80   76        71   75        1.02866         94.648         90.294           -7.400           -6.701         0.17321E+00    0.21398E+00    1
   77   81        27   31        0.41257         59.148         59.991            1.500           -0.056         0.17321E+00    0.18583E+00    1
   81   77        72   76        0.43913         86.629         85.177           -6.000           -6.374         0.17321E+00    0.19618E+00    1
   78   82        27   31        1.77127         67.741         72.420            2.500            0.683         0.17321E+00    0.19421E+00    1
   82   78        71   75        1.28074        170.833        160.337           -9.200           -7.547         0.17321E+00    0.22257E+00    1
   79   83        27   31        2.59174         56.973         62.802            4.800            1.912         0.17321E+00    0.19391E+00    1
   83   79        71   75        1.14809        166.939        159.255           -9.800           -8.307         0.17321E+00    0.20268E+00    1
   83   79        72   76        1.50445        166.455        154.096           -8.700           -7.584         0.17321E+00    0.22647E+00    1
   84   80        71   75        0.99049        161.871        156.029          -10.600           -8.753         0.17321E+00    0.19281E+00    1
   84   80        72   76        1.34697        162.932        153.170           -9.300           -8.087         0.17321E+00    0.21421E+00    1
   85   81        71   75        0.68350        113.073        110.532          -11.000           -8.386         0.17321E+00    0.18307E+00    1
   85   81        72   76        0.96522        115.172        110.746           -9.200           -7.762         0.17321E+00    0.20160E+00    1
   86   82        72   76        0.57649         58.726         59.747           -7.400           -5.772         0.17321E+00    0.17321E+00    0
   28   32        30   34        1.91379        175.585        161.198           -6.900           -7.935         0.17321E+00    0.21136E+00    1
   34   30        27   31        1.39806         31.362         32.701           -0.300           -3.466         0.17321E+00    0.17321E+00    0
   29   33        28   32        0.47570         84.447         85.660           -7.100           -7.528         0.17321E+00    0.17321E+00    0
   33   29        35   39        0.12381        171.105        170.503           -6.700           -7.906         0.17321E+00    0.17321E+00    0
   29   33        74   78        0.05504         34.828         34.777           -4.200           -5.000         0.17321E+00    0.17321E+00    0
   35   31        28   32        1.25007         45.600         47.421           -8.100           -6.826         0.17321E+00    0.17700E+00    1
   31   35        33   37        0.09808        309.029        309.795          -11.600           -9.983         0.17321E+00    0.17321E+00    0
   31   35        74   78        0.94768         90.418         87.564           -9.900           -6.072         0.17321E+00    0.18469E+00    1
   37   33        28   32        0.65797        110.895        113.106           -8.000           -7.608         0.17321E+00    0.17321E+00    0
   33   37        73   77        1.62909        125.394        131.673           -7.900           -6.603         0.17321E+00    0.17321E+00    0
   33   37        74   78        0.17086        187.431        186.470           -8.800           -6.608         0.17321E+00    0.18109E+00    1
   38   34        28   32        2.04021        236.344        216.077           -8.000           -7.953         0.17321E+00    0.20963E+00    1
   38   34        29   33        1.38614        126.405        134.235           -7.200           -8.317         0.17321E+00    0.20826E+00    1
   34   38        73   77        2.26659        143.438        154.726           -4.400           -6.150         0.17321E+00    0.18285E+00    1
   39   35        28   32        1.51855        244.443        227.901           -7.500           -7.653         0.17321E+00    0.21481E+00    1
   35   39        73   77        1.75171        116.135        123.292           -2.800           -5.312         0.17321E+00    0.18487E+00    1
   40   36        28   32        1.22744        213.489        203.030           -6.800           -7.206         0.17321E+00    0.20230E+00    1
   40   36        29   33        0.39839        169.078        167.074           -6.500           -7.414         0.17321E+00    0.17321E+00    0
   36   40        73   77        1.57526         82.814         88.202           -0.300           -4.456         0.17321E+00    0.20027E+00    1
   41   37        28   32        1.24784        135.163        128.491           -5.300           -5.635         0.17321E+00    0.20141E+00    1
   41   37        29   33        0.55450        114.775        112.887           -4.500           -5.829         0.17321E+00    0.17321E+00    0
   37   41        73   77        1.10221         49.601         48.015            3.700           -2.319         0.17321E+00    0.17321E+00    0
   42   38        28   32        0.49661         23.541         23.202            2.500           -0.806         0.17321E+00    0.17321E+00    0
   42   38        29   33        0.30159         20.818         21.014            3.200           -0.970         0.17321E+00    0.18430E+00    1
   43   39        28   32        0.48597         15.747         15.467            2.700            0.318         0.17321E+00    0.19296E+00    1
   43   39        29   33        0.24663         14.364         14.275            4.200            0.203         0.17321E+00    0.17321E+00    0
   39   43        73   77        2.59218          7.866          8.592           32.800           14.608         0.17321E+00    0.18609E+00    1
   44   40        28   32        0.30612         12.841         12.999            2.500            0.539         0.17321E+00    0.20077E+00    1
   45   41        28   32        2.09005         11.683         12.448            3.900            0.520         0.17321E+00    0.17432E+00    1
   45   41        29   33        1.73928         11.036         11.735            6.700            0.468         0.17321E+00    0.18839E+00    1
   77   73        79   83        1.60246        146.400        136.181           -8.300           -7.078         0.17321E+00    0.21253E+00    1
   73   77        74   78        0.34481        103.667        102.481           -7.700           -6.974         0.17321E+00    0.18284E+00    1
   74   78        28   32        0.59331         35.677         35.052           -2.200           -5.508         0.17321E+00    0.17401E+00    1
   78   74        80   84        2.45319        162.782        147.275           -8.500           -7.610         0.17321E+00    0.20202E+00    1
   75   79        28   32        1.28025         51.835         48.889           -2.900           -2.820         0.17321E+00    0.21380E+00    1
   75   79        29   33        1.22388         57.744         55.122           -5.700           -2.709         0.17321E+00    0.19508E+00    1
   75   79        77   81        1.61405        147.564        154.885           -8.600           -7.525         0.17321E+00    0.17321E+00    0
   75   79        74   78        0.52511        104.491        102.860           -7.800           -7.133         0.17321E+00    0.17321E+00    0
   76   80        28   32        1.32179         67.687         62.755           -3.000           -1.521         0.17321E+00    0.23929E+00    1
   76   80        29   33        1.33308         80.199         75.450           -9.000           -2.012         0.17321E+00    0.21476E+00    1
   80   76        73   77        0.55244         71.262         72.819           -4.100           -5.489         0.17321E+00    0.19805E+00    1
   76   80        78   82        2.54868        117.187        127.854           -5.600           -5.307         0.17321E+00    0.18488E+00    1
   77   81        28   32        0.72186         93.204         89.314           -2.400           -1.102         0.17321E+00    0.24310E+00    1
   77   81        29   33        0.58703        114.969        111.727           -4.600           -2.159         0.17321E+00    0.22117E+00    1
   81   77        74   78        0.38899        138.294        140.090           -6.000           -5.854         0.17321E+00    0.18216E+00    1
   78   82        28   32        0.20199        113.278        111.921           -2.700           -1.028         0.17321E+00    0.24546E+00    1
   78   82        29   33        0.13332        141.494        140.599           -5.000           -2.338         0.17321E+00    0.22736E+00    1
   82   78        73   77        0.19004        128.169        127.304           -6.700           -6.263         0.17321E+00    0.18899E+00    1
   79   83        28   32        0.22947        101.962        103.241           -1.900           -0.748         0.17321E+00    0.23354E+00    1
   79   83        29   33        0.34890        129.146        131.200           -4.800           -2.343         0.17321E+00    0.21391E+00    1
   83   79        74   78        0.35854        138.347        136.874           -8.000           -7.012         0.17321E+00    0.17321E+00    0
   80   84        28   32        1.49231         88.672         95.051           -2.400           -0.418         0.17321E+00    0.21580E+00    1
   84   80        73   77        1.76054        151.752        140.772           -8.500           -7.634         0.17321E+00    0.20656E+00    1
   81   85        28   32        2.80863         56.015         63.248            0.600            0.642         0.17321E+00    0.20794E+00    1
   85   81        73   77        1.14490        110.822        105.958           -7.800           -7.345         0.17321E+00    0.19801E+00    1
   85   81        74   78        1.51041        124.061        116.959           -7.500           -7.343         0.17321E+00    0.19755E+00    1
   82   86        28   32        2.70960         31.389         35.155            2.300            2.907         0.17321E+00    0.20448E+00    1
   86   82        73   77        0.52401         56.751         57.712           -5.700           -5.335         0.17321E+00    0.17901E+00    1
   86   82        74   78        0.48087         62.666         63.711           -5.100           -5.255         0.17321E+00    0.18542E+00    1
   87   83        73   77        0.13338         37.373         37.225           -3.500           -3.976         0.17321E+00    0.17321E+00    0
   87   83        74   78        0.22044         42.894         42.611           -3.500           -3.901         0.17321E+00    0.17321E+00    0
   84   88        28   32        0.62376          7.737          7.121            5.900            5.783         0.17321E+00    0.36471E+00    1
   88   84        73   77        1.16771         14.551         15.376            1.600           -1.340         0.17321E+00    0.21747E+00    1
   89   85        73   77        2.41083         11.814         13.790            1.900           -0.613         0.17321E+00    0.25326E+00    1
   90   86        73   77        2.82098         12.418         15.467            1.200           -0.575         0.17321E+00    0.27899E+00    1
   30   34        29   33        1.29280         84.299         88.100           -6.400           -7.820         0.17321E+00    0.18476E+00    1
   30   34        32   36        1.16552        102.090        106.876          -11.200           -9.459         0.17321E+00    0.19829E+00    1
   36   32        29   33        1.58175        108.413        113.681           -8.500           -7.494         0.17321E+00    0.17321E+00    0
   31   35        30   34        1.45639        124.304        130.240          -10.100           -9.016         0.17321E+00    0.17897E+00    1
   35   31        37   41        1.45390        351.060        366.711          -10.200          -10.108         0.17321E+00    0.17321E+00    0
   31   35        75   79        1.50294        213.367        197.980          -10.100           -6.019         0.17321E+00    0.22337E+00    1
   37   33        30   34        1.92830        100.703        116.224           -5.300           -8.840         0.17321E+00    0.27271E+00    1
   33   37        75   79        0.68524        477.206        460.282          -10.200           -7.261         0.17321E+00    0.23002E+00    1
   33   37        76   80        0.77953        727.317        697.741          -12.600           -7.948         0.17321E+00    0.23162E+00    1
   39   35        30   34        1.64321        208.746        222.747          -11.500           -9.741         0.17321E+00    0.19877E+00    1
   35   39        75   79        0.48602        473.087        460.787          -10.300           -6.945         0.17321E+00    0.23388E+00    1
   40   36        30   34        0.21939        239.877        238.347          -10.500           -9.018         0.17321E+00    0.17321E+00    0
   40   36        31   35        0.21008        453.737        456.601          -12.300          -11.882         0.17321E+00    0.17321E+00    0
   41   37        30   34        0.06829        172.788        172.538           -8.800           -7.362         0.17321E+00    0.17321E+00    0
   42   38        30   34        0.08934         32.245         32.333           -0.100           -2.423         0.17321E+00    0.19997E+00    1
   43   39        30   34        1.08016         22.682         21.888           -0.500           -1.124         0.17321E+00    0.18159E+00    1
   44   40        30   34        0.90208         19.203         18.596           -1.500           -0.810         0.17321E+00    0.18879E+00    1
   45   41        30   34        0.27547         17.823         17.680            1.300           -0.728         0.17321E+00    0.17321E+00    0
   75   79        30   34        2.37784         97.806         85.997            1.500           -3.515         0.17321E+00    0.23271E+00    1
   79   75        81   85        0.68525        203.892        208.124           -8.700           -7.731         0.17321E+00    0.17321E+00    0
   75   79        76   80        0.65268        146.511        149.414           -8.800           -7.531         0.17321E+00    0.17351E+00    1
   76   80        30   34        2.45036        146.018        126.513           -1.100           -3.544         0.17321E+00    0.24191E+00    1
   77   81        30   34        1.91106        219.786        194.213            0.700           -4.191         0.17321E+00    0.25451E+00    1
   77   81        31   35        1.18137        505.480        471.008           -9.000           -7.426         0.17321E+00    0.24457E+00    1
   77   81        79   83        2.13063         87.020         70.853           -3.800           -4.593         0.17321E+00    0.31059E+00    1
   77   81        76   80        2.20034        125.168        135.339           -7.600           -7.765         0.17321E+00    0.18844E+00    1
   78   82        30   34        1.61829        273.403        244.544           -6.500           -4.557         0.17321E+00    0.26258E+00    1
   78   82        31   35        1.04844        629.539        587.085          -11.100           -7.874         0.17321E+00    0.25825E+00    1
   82   78        75   79        0.40437        133.265        131.366           -7.800           -7.441         0.17321E+00    0.18843E+00    1
   78   82        80   84        2.59255        127.319        101.470           -8.300           -7.929         0.17321E+00    0.29586E+00    1
   79   83        30   34        1.52221        253.315        229.423           -7.300           -4.747         0.17321E+00    0.25517E+00    1
   79   83        31   35        1.04203        584.447        546.403          -11.200           -8.134         0.17321E+00    0.25434E+00    1
   83   79        76   80        1.12730        256.441        270.698          -10.100           -8.340         0.17321E+00    0.21910E+00    1
   80   84        30   34        1.23787        225.777        208.040          -11.700           -4.676         0.17321E+00    0.25766E+00    1
   84   80        75   79        0.95242        216.818        225.294           -9.400           -7.959         0.17321E+00    0.20069E+00    1
   85   81        76   80        2.20686        174.148        194.882           -7.700           -8.552         0.17321E+00    0.22578E+00    1
   86   82        75   79        1.44372        108.715        116.006           -6.100           -5.558         0.17321E+00    0.21204E+00    1
   87   83        75   79        0.97376         79.845         82.211           -3.400           -4.212         0.17321E+00    0.17321E+00    0
   32   36        31   35        0.04778        252.408        252.727          -12.000          -11.307         0.17321E+00    0.17321E+00    0
   32   36        75   79        1.21538        343.448        320.390          -10.000           -6.878         0.17321E+00    0.23929E+00    1
   38   34        31   35        1.98197        221.945        248.712          -12.700          -10.395         0.17321E+00    0.23969E+00    1
   34   38        75   79        0.39715        566.394        555.374          -11.500           -7.173         0.17321E+00    0.22529E+00    1
   33   37        32   36        0.40592        259.075        262.246          -10.900          -10.250         0.17321E+00    0.17321E+00    0
   37   33        39   43        0.84103         63.561         61.784           -0.900           -4.815         0.17321E+00    0.18446E+00    1
   33   37        78   82        0.81017       1342.127       1261.308          -12.300           -9.398         0.17321E+00    0.27709E+00    1
   39   35        32   36        0.61671        593.543        606.041          -13.400          -12.433         0.17321E+00    0.18386E+00    1
   35   39        78   82        0.96429       1222.091       1126.922          -11.000           -9.193         0.17321E+00    0.29003E+00    1
   41   37        32   36        0.64379        414.013        422.083          -11.800          -10.957         0.17321E+00    0.17321E+00    0
   37   41        78   82        2.11324        458.764        372.513           -8.400           -6.997         0.17321E+00    0.31394E+00    1
   42   38        32   36        0.39673         85.815         84.632           -3.400           -5.913         0.17321E+00    0.18849E+00    1
   42   38        33   37        1.74211         81.406         88.408           -2.100           -6.671         0.17321E+00    0.21783E+00    1
   43   39        32   36        1.50058         62.957         58.760           -3.000           -4.379         0.17321E+00    0.21443E+00    1
   39   43        78   82        0.96003         54.869         51.255           -8.000            3.743         0.17321E+00    0.26840E+00    1
   44   40        32   36        1.23570         55.540         51.484           -2.900           -4.000         0.17321E+00    0.24773E+00    1
   45   41        32   36        1.39068         52.123         49.045           -2.000           -3.874         0.17321E+00    0.20922E+00    1
   77   81        32   36        1.06367        813.109        755.277           -9.600           -8.466         0.17321E+00    0.26340E+00    1
   81   77        83   87        0.60445        117.705        114.874           -3.900           -6.148         0.17321E+00    0.20110E+00    1
   77   81        78   82        0.62254        126.898        129.290           -6.900           -6.840         0.17321E+00    0.17321E+00    0
   78   82        32   36        1.06988       1004.030        923.904          -11.400           -8.928         0.17321E+00    0.27892E+00    1
   82   78        84   88        1.26652         45.257         47.382            0.600           -3.809         0.17321E+00    0.19081E+00    1
   79   83        32   36        1.16505        924.484        844.598          -11.500           -9.194         0.17321E+00    0.27860E+00    1
   79   83        33   37        0.95270       1215.617       1129.219          -12.200           -9.666         0.17321E+00    0.27832E+00    1
   79   83        81   85        1.29357        144.171        138.688           -8.700           -7.507         0.17321E+00    0.17321E+00    0
   79   83        78   82        0.88573        127.417        122.611           -7.800           -7.107         0.17321E+00    0.20837E+00    1
   80   84        32   36        1.20728        817.962        739.145          -12.800           -9.153         0.17321E+00    0.28985E+00    1
   80   84        33   37        1.07674       1059.541        966.800          -12.900           -9.625         0.17321E+00    0.29182E+00    1
   84   80        77   81        2.47147        198.344        233.141           -8.700           -8.933         0.17321E+00    0.25574E+00    1
   80   84        82   86        0.35437        102.681        101.408           -5.700           -5.775         0.17321E+00    0.18767E+00    1
   81   85        32   36        1.38811        522.809        467.217          -12.600           -8.454         0.17321E+00    0.28474E+00    1
   81   85        33   37        1.32263        667.798        598.061          -12.700           -8.927         0.17321E+00    0.28891E+00    1
   85   81        78   82        1.34432        129.392        141.561           -6.900           -7.651         0.17321E+00    0.25858E+00    1
   82   86        32   36        2.00765        282.567        246.136           -9.400           -6.533         0.17321E+00    0.26226E+00    1
   82   86        33   37        1.96567        355.220        308.457           -9.900           -7.006         0.17321E+00    0.26803E+00    1
   86   82        77   81        0.92667        121.946        127.348           -6.100           -7.542         0.17321E+00    0.21635E+00    1
   83   87        33   37        1.75006        202.002        173.074           -7.600           -5.853         0.17321E+00    0.29720E+00    1
   87   83        78   82        0.79311        108.577        104.504           -6.500           -6.744         0.17321E+00    0.21957E+00    1
   89   85        78   82        0.73244         41.513         42.434            0.800           -2.861         0.17321E+00    0.17424E+00    1
   90   86        78   82        1.25995         46.288         48.067            0.000           -2.580         0.17321E+00    0.17321E+00    0
   34   38        33   37        1.19992        106.664        111.444           -6.100           -7.915         0.17321E+00    0.19126E+00    1
   34   38        78   82        0.79408       1528.931       1436.555          -12.200           -9.354         0.17321E+00    0.28036E+00    1
   40   36        33   37        0.91613        551.571        566.936          -12.400          -11.323         0.17321E+00    0.17321E+00    0
   36   40        78   82        1.15453        835.392        759.431          -10.600           -8.781         0.17321E+00    0.28741E+00    1
   35   39        34   38        0.78133        141.355        144.707           -9.500           -8.864         0.17321E+00    0.17321E+00    0
   39   35        41   45        2.92971         33.292         27.990           -1.700           -3.114         0.17321E+00    0.24332E+00    1
   35   39        79   83        1.19933       1072.049        966.474          -11.300           -9.461         0.17321E+00    0.29406E+00    1
   35   39        80   84        1.39888        904.965        791.755           -9.300           -9.418         0.17321E+00    0.30909E+00    1
   37   41        79   83        2.37906        389.407        305.860           -8.500           -7.268         0.17321E+00    0.31861E+00    1
