    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
    7   30        14   42        1.22868         16.953         18.027           -8.850           -8.994         0.22361E+00    0.22361E+00    0
    9   31        14   42        1.16179         15.317         16.233           -7.715           -8.353         0.22361E+00    0.22361E+00    0
   10   32        14   42        0.89566         15.214         15.911           -6.960           -7.826         0.22361E+00    0.22361E+00    0
    8   33        14   42        1.23050         16.676         17.734           -7.960           -8.530         0.22361E+00    0.22361E+00    0
    1   23        16   26        0.99172         16.271         17.170          -10.190           -9.189         0.22361E+00    0.23296E+00    1
    2   24        16   26        0.10690         20.068         19.961           -8.585           -8.674         0.22361E+00    0.22361E+00    0
    1   23        16   28        1.24091         11.694         12.632          -10.965          -10.126         0.22361E+00    0.24937E+00    1
    2   24        16   28        0.91560         12.967         13.691           -9.525           -9.894         0.22361E+00    0.24348E+00    1
    1   23        16   29        0.86012         11.883         12.461          -11.390          -10.282         0.22361E+00    0.23496E+00    1
    2   24        16   29        0.50818         12.893         13.243          -10.150          -10.145         0.22361E+00    0.22954E+00    1
    3   26        16   29        0.29713         14.956         15.179           -8.440           -9.193         0.22361E+00    0.22361E+00    0
    1   23        16   30        0.65993         12.906         13.364          -11.820          -10.349         0.22361E+00    0.22995E+00    1
    2   24        16   30        0.65647         13.686         14.171          -10.850          -10.270         0.22361E+00    0.23017E+00    1
    3   26        16   30        0.55555         15.688         16.130           -9.495           -9.515         0.22361E+00    0.22361E+00    0
    5   28        16   30        1.39638         18.859         17.587           -7.345           -8.096         0.22361E+00    0.22361E+00    0
    1   23        16   31        0.60568         13.740         14.174          -11.820          -10.378         0.22361E+00    0.22680E+00    1
    2   24        16   31        0.68158         14.473         14.999          -11.595          -10.341         0.22361E+00    0.22892E+00    1
    3   26        16   31        0.71420         16.356         16.951          -10.145           -9.736         0.22361E+00    0.22361E+00    0
    5   28        16   31        0.80341         19.968         19.182           -8.530           -8.483         0.22361E+00    0.22361E+00    0
    6   29        16   31        0.50426         19.048         18.574           -7.215           -7.815         0.22361E+00    0.22361E+00    0
    1   23        16   32        0.38617         14.581         14.865          -12.125          -10.411         0.22361E+00    0.22361E+00    0
    2   24        16   32        0.71916         15.118         15.699          -11.845          -10.411         0.22361E+00    0.22908E+00    1
    3   26        16   32        0.73627         16.976         17.623          -10.540           -9.936         0.22361E+00    0.22539E+00    1
    5   28        16   32        0.46948         20.726         20.246           -9.185           -8.818         0.22361E+00    0.22361E+00    0
    6   29        16   32        0.09944         20.070         20.170           -8.085           -8.228         0.22361E+00    0.22361E+00    0
    7   30        16   32        0.71710         17.880         17.250           -7.020           -7.736         0.22361E+00    0.22361E+00    0
    1   23        16   33        0.14175         15.412         15.518          -12.255          -10.427         0.22361E+00    0.22361E+00    0
    2   24        16   33        0.30104         16.124         16.368          -11.650          -10.455         0.22361E+00    0.22361E+00    0
    3   26        16   33        0.45182         17.884         18.292          -11.070          -10.086         0.22361E+00    0.22361E+00    0
    5   28        16   33        0.61246         21.821         21.163          -10.295           -9.082         0.22361E+00    0.22361E+00    0
    1   23        16   35        0.11597         16.901         16.810          -12.455          -10.419         0.22361E+00    0.22361E+00    0
    2   24        16   35        0.07741         17.663         17.726          -12.070          -10.484         0.22361E+00    0.22361E+00    0
    3   26        16   35        0.31294         19.516         19.823          -11.365          -10.266         0.22361E+00    0.22361E+00    0
    5   28        16   35        0.45934         23.651         23.115          -10.690           -9.429         0.22361E+00    0.22361E+00    0
    7   30        16   35        0.27060         22.643         22.339           -9.075           -8.602         0.22361E+00    0.22361E+00    0
    9   31        16   35        0.44456         21.090         20.626           -8.300           -8.177         0.22361E+00    0.22361E+00    0
   10   32        16   35        0.63867         20.167         19.533           -7.365           -7.760         0.22361E+00    0.22361E+00    0
    8   33        16   35        0.92242         19.452         18.575           -6.555           -7.443         0.22361E+00    0.22361E+00    0
    1   23        16   36        0.18606         17.346         17.189          -12.320          -10.377         0.22361E+00    0.22361E+00    0
    2   24        16   36        0.02531         18.118         18.105          -11.490          -10.456         0.22361E+00    0.22361E+00    0
    3   26        16   36        0.24962         19.960         20.211          -11.235          -10.299         0.22361E+00    0.22361E+00    0
    5   28        16   36        0.44013         24.023         23.500          -10.555           -9.534         0.22361E+00    0.22361E+00    0
    6   29        16   36        0.03419         24.296         24.260           -9.885           -9.095         0.22361E+00    0.22361E+00    0
    1   23        16   37        0.31413         17.265         17.536          -12.450          -10.319         0.22361E+00    0.22361E+00    0
    2   24        16   37        0.02783         18.428         18.450          -11.145          -10.410         0.22361E+00    0.22361E+00    0
    3   26        16   37        0.27476         20.287         20.568          -10.800          -10.304         0.22361E+00    0.22361E+00    0
    5   28        16   37        0.26923         24.147         23.824          -10.350           -9.605         0.22361E+00    0.22361E+00    0
    6   29        16   37        0.11476         24.496         24.637           -9.615           -9.192         0.22361E+00    0.22361E+00    0
    7   30        16   37        0.04052         23.545         23.499           -9.285           -8.874         0.22361E+00    0.22361E+00    0
    9   31        16   37        0.15348         21.906         21.738           -8.355           -8.462         0.22361E+00    0.22361E+00    0
   10   32        16   37        0.20572         21.301         21.083           -7.690           -8.072         0.22361E+00    0.22361E+00    0
    8   33        16   37        0.12451         22.188         22.051           -7.270           -7.913         0.22361E+00    0.22361E+00    0
   13   35        16   37        0.66111         18.584         17.980           -5.905           -7.029         0.22361E+00    0.22361E+00    0
    1   23        16   38        0.10278         17.691         17.777          -12.020          -10.254         0.22361E+00    0.22361E+00    0
    2   24        16   38        0.01543         18.686         18.676          -10.930          -10.354         0.22361E+00    0.22361E+00    0
    3   26        16   38        0.24956         20.522         20.780          -10.980          -10.292         0.22361E+00    0.22361E+00    0
    5   28        16   38        0.21216         24.192         23.937          -10.410           -9.650         0.22361E+00    0.22361E+00    0
    6   29        16   38        0.13849         24.590         24.760           -9.725           -9.259         0.22361E+00    0.22361E+00    0
    7   30        16   38        0.03238         23.741         23.703           -9.255           -8.957         0.22361E+00    0.22361E+00    0
    9   31        16   38        0.06717         21.935         21.862           -8.335           -8.545         0.22361E+00    0.22361E+00    0
   10   32        16   38        0.11862         21.417         21.291           -7.745           -8.159         0.22361E+00    0.22361E+00    0
    8   33        16   38        0.04398         22.938         22.889           -7.450           -8.060         0.22361E+00    0.22361E+00    0
   13   35        16   38        0.36796         19.155         18.806           -5.860           -7.105         0.22361E+00    0.22361E+00    0
   14   36        16   38        0.17379         18.931         18.754           -5.530           -6.725         0.22361E+00    0.23316E+00    1
    2   24        16   39        0.31816         19.013         18.713          -11.005          -10.299         0.22361E+00    0.22361E+00    0
    3   26        16   39        0.03921         20.776         20.740          -11.210          -10.281         0.22361E+00    0.22361E+00    0
    5   28        16   39        0.49643         24.293         23.698          -10.195           -9.703         0.22361E+00    0.22361E+00    0
    6   29        16   39        0.19441         24.724         24.485           -9.515           -9.336         0.22361E+00    0.22361E+00    0
    7   30        16   39        0.36043         23.906         23.479           -9.120           -9.051         0.22361E+00    0.22361E+00    0
    9   31        16   39        0.37145         21.976         21.571           -8.380           -8.636         0.22361E+00    0.22361E+00    0
   10   32        16   39        0.42007         21.487         21.040           -7.765           -8.252         0.22361E+00    0.22361E+00    0
    8   33        16   39        0.46801         23.566         23.021           -7.520           -8.223         0.22361E+00    0.22361E+00    0
   13   35        16   39        0.78814         19.555         18.800           -6.095           -7.171         0.22361E+00    0.22361E+00    0
   14   36        16   39        0.73118         19.260         18.566           -5.850           -6.762         0.22361E+00    0.22404E+00    1
    3   26        16   41        0.69571         19.146         19.824          -10.535          -10.251         0.22361E+00    0.22361E+00    0
    2   24        16   42        0.50320         17.337         17.779          -10.085          -10.011         0.22361E+00    0.22361E+00    0
    3   26        16   42        1.00027         18.277         19.233          -10.640          -10.161         0.22361E+00    0.22571E+00    1
    5   28        16   42        0.86455         19.949         20.830          -10.715           -9.887         0.22361E+00    0.22361E+00    0
    6   29        16   42        0.92612         20.300         21.262          -10.125           -9.641         0.22361E+00    0.22361E+00    0
    7   30        16   42        0.83375         19.527         20.358           -9.415           -9.431         0.22361E+00    0.22361E+00    0
    9   31        16   42        0.89379         17.602         18.407           -8.725           -8.958         0.22361E+00    0.22361E+00    0
   10   32        16   42        0.83021         17.279         18.012           -8.040           -8.538         0.22361E+00    0.22361E+00    0
    8   33        16   42        0.90992         19.303         20.201           -8.575           -8.911         0.22361E+00    0.22361E+00    0
   13   35        16   42        0.04786         16.489         16.530           -6.070           -7.180         0.22361E+00    0.23761E+00    1
   14   36        16   42        0.06525         16.186         16.124           -5.705           -6.631         0.22361E+00    0.24588E+00    1
    1   23        17   26        0.98551         16.324         17.221          -10.160           -9.196         0.22361E+00    0.23306E+00    1
    2   24        17   26        0.11324         20.125         20.012           -8.580           -8.677         0.22361E+00    0.22361E+00    0
    1   23        17   28        1.18135         11.767         12.662          -10.740          -10.156         0.22361E+00    0.24913E+00    1
    2   24        17   28        0.95997         12.957         13.722           -9.625           -9.918         0.22361E+00    0.24438E+00    1
    3   26        17   28        1.21838         15.816         16.809           -7.605           -8.621         0.22361E+00    0.22361E+00    0
    1   23        17   29        0.68002         12.042         12.496          -11.190          -10.323         0.22361E+00    0.23328E+00    1
    2   24        17   29        0.49227         12.936         13.277          -10.245          -10.181         0.22361E+00    0.22976E+00    1
    3   26        17   29        0.27863         15.006         15.216           -8.485           -9.204         0.22361E+00    0.22361E+00    0
    1   23        17   30        0.63956         12.980         13.428          -11.885          -10.398         0.22361E+00    0.23039E+00    1
    2   24        17   30        0.59263         13.796         14.234          -11.000          -10.314         0.22361E+00    0.22983E+00    1
    3   26        17   30        0.54105         15.766         16.198           -9.385           -9.534         0.22361E+00    0.22361E+00    0
    5   28        17   30        1.43129         18.958         17.649           -7.335           -8.097         0.22361E+00    0.22361E+00    0
    1   23        17   31        0.57054         13.860         14.273          -11.880          -10.433         0.22361E+00    0.22712E+00    1
    2   24        17   31        0.64302         14.599         15.100          -11.195          -10.394         0.22361E+00    0.22897E+00    1
    3   26        17   31        0.70232         16.469         17.057          -10.035           -9.763         0.22361E+00    0.22361E+00    0
    5   28        17   31        0.88231         20.178         19.307           -8.485           -8.488         0.22361E+00    0.22361E+00    0
    6   29        17   31        0.49671         19.130         18.660           -7.250           -7.814         0.22361E+00    0.22361E+00    0
    1   23        17   32        0.56094         14.581         15.003          -12.525          -10.474         0.22361E+00    0.22595E+00    1
    2   24        17   32        0.51579         15.427         15.843          -11.550          -10.473         0.22361E+00    0.22707E+00    1
    3   26        17   32        0.70344         17.153         17.775          -10.605           -9.972         0.22361E+00    0.22513E+00    1
    5   28        17   32        0.52040         20.985         20.447           -9.215           -8.830         0.22361E+00    0.22361E+00    0
    6   29        17   32        0.07890         20.260         20.340           -8.135           -8.232         0.22361E+00    0.22361E+00    0
    7   30        17   32        0.77368         18.026         17.342           -6.930           -7.735         0.22361E+00    0.22361E+00    0
    1   23        17   33        0.10153         15.629         15.704          -12.355          -10.496         0.22361E+00    0.22361E+00    0
    2   24        17   33        0.25040         16.357         16.562          -11.795          -10.526         0.22361E+00    0.22361E+00    0
    3   26        17   33        0.40170         18.133         18.501          -11.225          -10.132         0.22361E+00    0.22361E+00    0
    5   28        17   33        0.69832         22.218         21.456          -10.275           -9.101         0.22361E+00    0.22361E+00    0
    1   23        17   35        0.14513         17.227         17.109          -12.660          -10.500         0.22361E+00    0.22361E+00    0
    2   24        17   35        0.03375         18.031         18.046          -12.020          -10.570         0.22361E+00    0.22361E+00    0
    3   26        17   35        0.24725         19.934         20.181          -11.440          -10.329         0.22361E+00    0.22361E+00    0
    5   28        17   35        0.54435         24.300         23.648          -10.725           -9.464         0.22361E+00    0.22361E+00    0
    9   31        17   35        0.52417         21.727         21.165           -8.380           -8.211         0.22361E+00    0.22361E+00    0
   10   32        17   35        0.70286         20.681         19.967           -7.415           -7.797         0.22361E+00    0.22361E+00    0
    8   33        17   35        0.96594         19.671         18.744           -6.580           -7.440         0.22361E+00    0.22361E+00    0
    1   23        17   36        0.21079         17.724         17.540          -11.890          -10.463         0.22361E+00    0.22361E+00    0
    2   24        17   36        0.07675         18.552         18.483          -11.500          -10.549         0.22361E+00    0.22361E+00    0
    3   26        17   36        0.15377         20.481         20.638          -11.295          -10.370         0.22361E+00    0.22361E+00    0
    5   28        17   36        0.54479         24.811         24.145          -10.655           -9.578         0.22361E+00    0.22361E+00    0
    6   29        17   36        0.10745         25.083         24.950           -9.960           -9.130         0.22361E+00    0.22361E+00    0
    7   30        17   36        0.33495         24.047         23.648           -9.380           -8.790         0.22361E+00    0.22361E+00    0
    9   31        17   36        0.46655         22.523         22.004           -8.595           -8.391         0.22361E+00    0.22361E+00    0
    1   23        17   37        0.18240         18.103         17.941          -12.080          -10.410         0.22361E+00    0.22361E+00    0
    2   24        17   37        0.05515         18.937         18.887          -11.415          -10.508         0.22361E+00    0.22361E+00    0
    3   26        17   37        0.19281         20.868         21.070          -10.890          -10.383         0.22361E+00    0.22361E+00    0
    5   28        17   37        0.32582         24.989         24.586          -10.565           -9.656         0.22361E+00    0.22361E+00    0
    6   29        17   37        0.03174         25.427         25.465           -9.720           -9.235         0.22361E+00    0.22361E+00    0
    7   30        17   37        0.17428         24.528         24.315           -9.145           -8.914         0.22361E+00    0.22361E+00    0
    9   31        17   37        0.21140         22.885         22.645           -8.660           -8.523         0.22361E+00    0.22361E+00    0
   10   32        17   37        0.24765         22.215         21.941           -7.980           -8.145         0.22361E+00    0.22361E+00    0
    8   33        17   37        0.17920         22.782         22.580           -7.210           -7.921         0.22361E+00    0.22361E+00    0
   13   35        17   37        0.64817         19.153         18.542           -6.055           -7.148         0.22361E+00    0.22361E+00    0
    1   23        17   38        0.17602         18.389         18.230          -11.815          -10.348         0.22361E+00    0.22361E+00    0
    3   26        17   38        0.16232         21.176         21.349          -11.030          -10.377         0.22361E+00    0.22361E+00    0
    5   28        17   38        0.33304         25.215         24.799          -10.560           -9.709         0.22361E+00    0.22361E+00    0
    6   29        17   38        0.04927         25.646         25.707           -9.920           -9.310         0.22361E+00    0.22361E+00    0
    7   30        17   38        0.13207         24.818         24.655           -9.305           -9.006         0.22361E+00    0.22361E+00    0
    9   31        17   38        0.12571         23.061         22.916           -8.750           -8.620         0.22361E+00    0.22361E+00    0
   10   32        17   38        0.20435         22.548         22.319           -7.885           -8.249         0.22361E+00    0.22361E+00    0
    8   33        17   38        0.10446         23.731         23.608           -7.420           -8.074         0.22361E+00    0.22361E+00    0
   13   35        17   38        0.31069         20.031         19.723           -6.060           -7.268         0.22361E+00    0.22361E+00    0
   14   36        17   38        0.06253         19.966         19.903           -5.705           -6.923         0.22361E+00    0.23270E+00    1
    1   23        17   39        0.43077         18.739         18.340          -11.420          -10.287         0.22361E+00    0.22361E+00    0
    2   24        17   39        0.27687         19.511         19.244          -11.600          -10.407         0.22361E+00    0.22361E+00    0
    3   26        17   39        0.18393         21.557         21.360          -10.890          -10.374         0.22361E+00    0.22361E+00    0
    6   29        17   39        0.30646         25.911         25.517           -9.645           -9.397         0.22361E+00    0.22361E+00    0
    7   30        17   39        0.48230         25.128         24.529           -9.150           -9.110         0.22361E+00    0.22361E+00    0
    9   31        17   39        0.49578         23.291         22.720           -8.585           -8.727         0.22361E+00    0.22361E+00    0
   10   32        17   39        0.52923         22.769         22.175           -7.835           -8.362         0.22361E+00    0.22361E+00    0
    8   33        17   39        0.55460         24.569         23.897           -7.605           -8.246         0.22361E+00    0.22361E+00    0
   13   35        17   39        0.78620         20.723         19.924           -6.400           -7.379         0.22361E+00    0.22361E+00    0
   14   36        17   39        0.70048         20.733         20.019           -6.130           -7.029         0.22361E+00    0.22361E+00    0
    2   24        17   42        0.44488         18.002         18.407          -10.690          -10.146         0.22361E+00    0.22361E+00    0
    3   26        17   42        0.90695         19.081         19.976          -10.725          -10.297         0.22361E+00    0.22484E+00    1
    5   28        17   42        0.76716         21.054         21.878          -10.930          -10.013         0.22361E+00    0.22361E+00    0
    6   29        17   42        0.80542         21.518         22.402          -10.215           -9.769         0.22361E+00    0.22361E+00    0
    7   30        17   42        0.84317         20.640         21.529           -9.910           -9.566         0.22361E+00    0.22361E+00    0
    9   31        17   42        0.88506         18.697         19.543           -9.025           -9.153         0.22361E+00    0.22361E+00    0
   10   32        17   42        0.78391         18.378         19.112           -8.445           -8.771         0.22361E+00    0.22361E+00    0
    8   33        17   42        0.83449         20.568         21.444           -8.690           -9.015         0.22361E+00    0.22361E+00    0
   13   35        17   42        0.26516         17.288         17.552           -6.580           -7.570         0.22361E+00    0.23937E+00    1
   14   36        17   42        0.23293         17.048         17.297           -6.320           -7.098         0.22361E+00    0.24988E+00    1
    1   23        18   26        0.98576         16.353         17.252          -10.140           -9.203         0.22361E+00    0.23302E+00    1
    2   24        18   26        0.11780         20.163         20.045           -8.595           -8.680         0.22361E+00    0.22361E+00    0
    1   23        18   28        1.10979         11.827         12.665          -10.935          -10.184         0.22361E+00    0.24830E+00    1
    2   24        18   28        0.90626         13.008         13.727           -9.540           -9.939         0.22361E+00    0.24368E+00    1
    3   26        18   28        1.21264         15.837         16.826           -7.625           -8.624         0.22361E+00    0.22361E+00    0
    1   23        18   29        0.66503         12.054         12.497          -11.290          -10.361         0.22361E+00    0.23301E+00    1
    2   24        18   29        0.52109         12.917         13.277          -10.235          -10.214         0.22361E+00    0.22993E+00    1
    3   26        18   29        0.26267         15.030         15.228           -8.440           -9.213         0.22361E+00    0.22361E+00    0
    1   23        18   30        0.63061         13.006         13.448          -11.595          -10.444         0.22361E+00    0.23014E+00    1
    2   24        18   30        0.57210         13.831         14.253          -10.770          -10.356         0.22361E+00    0.22932E+00    1
    3   26        18   30        0.50890         15.820         16.228           -9.500           -9.551         0.22361E+00    0.22361E+00    0
    5   28        18   30        1.45485         19.016         17.681           -7.295           -8.096         0.22361E+00    0.22361E+00    0
    1   23        18   31        0.56860         13.905         14.317          -12.170          -10.486         0.22361E+00    0.22688E+00    1
    2   24        18   31        0.63316         14.651         15.143          -11.320          -10.445         0.22361E+00    0.22851E+00    1
    3   26        18   31        0.66634         16.551         17.112          -10.170           -9.787         0.22361E+00    0.22361E+00    0
    5   28        18   31        0.92108         20.296         19.382           -8.505           -8.490         0.22361E+00    0.22361E+00    0
    6   29        18   31        0.55333         19.233         18.708           -7.200           -7.811         0.22361E+00    0.22361E+00    0
    1   23        18   32        0.33998         14.823         15.076          -12.295          -10.534         0.22361E+00    0.22361E+00    0
    2   24        18   32        0.50498         15.508         15.915          -11.585          -10.532         0.22361E+00    0.22654E+00    1
    3   26        18   32        0.68142         17.258         17.860          -10.675          -10.004         0.22361E+00    0.22423E+00    1
    5   28        18   32        0.56693         21.166         20.575           -9.250           -8.838         0.22361E+00    0.22361E+00    0
    6   29        18   32        0.04052         20.404         20.446           -8.075           -8.233         0.22361E+00    0.22361E+00    0
    7   30        18   32        0.78873         18.089         17.389           -6.945           -7.731         0.22361E+00    0.22361E+00    0
    1   23        18   33        0.09683         15.741         15.811          -12.615          -10.564         0.22361E+00    0.22361E+00    0
    2   24        18   33        0.21477         16.495         16.672          -11.925          -10.594         0.22361E+00    0.22361E+00    0
    3   26        18   33        0.36604         18.287         18.625          -11.190          -10.174         0.22361E+00    0.22361E+00    0
    1   23        18   35        0.20024         17.477         17.306          -12.265          -10.580         0.22361E+00    0.22361E+00    0
    5   28        18   35        0.62310         24.795         24.036          -10.790           -9.493         0.22361E+00    0.22361E+00    0
    8   33        18   35        1.01009         19.823         18.847           -6.540           -7.433         0.22361E+00    0.22361E+00    0
    1   23        18   36        0.26481         18.013         17.778          -12.440          -10.548         0.22361E+00    0.22361E+00    0
    2   24        18   36        0.12593         18.855         18.738          -11.640          -10.638         0.22361E+00    0.22361E+00    0
    3   26        18   36        0.09716         20.831         20.931          -11.215          -10.436         0.22361E+00    0.22361E+00    0
    5   28        18   36        0.60247         25.377         24.625          -10.785           -9.614         0.22361E+00    0.22361E+00    0
    6   29        18   36        0.17639         25.689         25.465           -9.975           -9.157         0.22361E+00    0.22361E+00    0
    7   30        18   36        0.40040         24.622         24.135           -9.490           -8.811         0.22361E+00    0.22361E+00    0
    1   23        18   37        0.23317         18.435         18.224          -12.190          -10.499         0.22361E+00    0.22361E+00    0
    2   24        18   37        0.10388         19.290         19.191          -11.480          -10.603         0.22361E+00    0.22361E+00    0
    3   26        18   37        0.13058         21.284         21.423          -10.910          -10.457         0.22361E+00    0.22361E+00    0
    5   28        18   37        0.47386         25.767         25.164          -10.525           -9.700         0.22361E+00    0.22361E+00    0
    6   29        18   37        0.04757         26.159         26.099           -9.885           -9.269         0.22361E+00    0.22361E+00    0
    7   30        18   37        0.26299         25.267         24.937           -9.180           -8.942         0.22361E+00    0.22361E+00    0
    9   31        18   37        0.36194         23.759         23.333           -8.470           -8.568         0.22361E+00    0.22361E+00    0
   10   32        18   37        0.39630         23.021         22.569           -7.815           -8.196         0.22361E+00    0.22361E+00    0
    8   33        18   37        0.23533         23.230         22.958           -7.215           -7.920         0.22361E+00    0.22361E+00    0
   13   35        18   37        0.73164         19.514         18.813           -6.055           -7.222         0.22361E+00    0.22361E+00    0
    1   23        18   38        0.29170         18.288         18.554          -12.665          -10.441         0.22361E+00    0.22361E+00    0
    2   24        18   38        0.13965         19.650         19.515          -11.500          -10.557         0.22361E+00    0.22361E+00    0
    3   26        18   38        0.08575         21.664         21.757          -10.960          -10.458         0.22361E+00    0.22361E+00    0
    5   28        18   38        0.44744         26.041         25.466          -10.560           -9.759         0.22361E+00    0.22361E+00    0
    6   29        18   38        0.01739         26.428         26.446           -9.920           -9.351         0.22361E+00    0.22361E+00    0
    7   30        18   38        0.23332         25.695         25.397           -9.305           -9.042         0.22361E+00    0.22361E+00    0
    9   31        18   38        0.31616         24.120         23.741           -8.645           -8.675         0.22361E+00    0.22361E+00    0
   10   32        18   38        0.30354         23.453         23.100           -8.180           -8.314         0.22361E+00    0.22361E+00    0
    8   33        18   38        0.17198         24.351         24.143           -7.415           -8.077         0.22361E+00    0.22361E+00    0
   13   35        18   38        0.38382         20.641         20.250           -6.070           -7.377         0.22361E+00    0.22361E+00    0
   14   36        18   38        0.09904         20.572         20.470           -5.695           -7.040         0.22361E+00    0.22844E+00    1
    2   24        18   39        0.45770         20.080         19.626          -11.450          -10.513         0.22361E+00    0.22361E+00    0
    3   26        18   39        0.20438         22.031         21.810          -11.810          -10.463         0.22361E+00    0.22361E+00    0
    5   28        18   39        0.77121         26.361         25.364          -10.325           -9.829         0.22361E+00    0.22361E+00    0
    6   29        18   39        0.41963         26.890         26.332           -9.685           -9.447         0.22361E+00    0.22361E+00    0
    7   30        18   39        0.60897         26.145         25.360           -9.125           -9.156         0.22361E+00    0.22361E+00    0
    9   31        18   39        0.66869         24.441         23.637           -8.550           -8.797         0.22361E+00    0.22361E+00    0
   10   32        18   39        0.67147         23.846         23.059           -8.190           -8.445         0.22361E+00    0.22361E+00    0
    8   33        18   39        0.64909         25.378         24.567           -7.485           -8.256         0.22361E+00    0.22361E+00    0
   13   35        18   39        0.93907         21.613         20.622           -6.465           -7.527         0.22361E+00    0.22361E+00    0
   14   36        18   39        0.83523         21.708         20.820           -6.175           -7.203         0.22361E+00    0.22361E+00    0
   16   37        18   39        0.20155         22.260         22.560           -6.100           -6.616         0.22361E+00    0.25793E+00    1
    2   24        18   42        0.32556         18.557         18.862          -10.535          -10.282         0.22361E+00    0.22361E+00    0
    3   26        18   42        0.93481         19.582         20.519          -10.655          -10.432         0.22361E+00    0.22361E+00    0
    5   28        18   42        0.57004         22.072         22.709          -11.300          -10.131         0.22361E+00    0.22361E+00    0
    6   29        18   42        0.68139         22.541         23.322          -10.275           -9.885         0.22361E+00    0.22361E+00    0
    7   30        18   42        0.58681         21.836         22.486          -10.105           -9.686         0.22361E+00    0.22361E+00    0
    9   31        18   42        0.61501         19.853         20.473           -9.170           -9.326         0.22361E+00    0.22361E+00    0
   10   32        18   42        0.63224         19.367         19.989           -8.615           -8.978         0.22361E+00    0.22361E+00    0
    8   33        18   42        0.76399         21.635         22.477           -8.765           -9.100         0.22361E+00    0.22361E+00    0
   13   35        18   42        0.22071         17.938         18.152           -6.695           -7.923         0.22361E+00    0.23241E+00    1
   14   36        18   42        0.26135         17.579         17.857           -6.530           -7.514         0.22361E+00    0.24520E+00    1
   16   37        18   42        1.04370         18.797         20.391           -5.885           -6.516         0.22361E+00    0.27928E+00    1
    1   23        15   26        1.00031         16.194         17.096          -10.110           -9.180         0.22361E+00    0.23278E+00    1
    2   24        15   26        0.09257         19.981         19.889           -8.560           -8.670         0.22361E+00    0.22361E+00    0
    1   23        15   28        1.23314         11.654         12.577          -10.680          -10.090         0.22361E+00    0.24851E+00    1
    2   24        15   28        0.99632         12.850         13.635           -9.565           -9.865         0.22361E+00    0.24394E+00    1
    3   26        15   28        1.24474         15.711         16.720           -7.615           -8.612         0.22361E+00    0.22361E+00    0
    1   23        15   29        0.72477         11.920         12.395          -11.080          -10.233         0.22361E+00    0.23223E+00    1
    2   24        15   29        0.56049         12.796         13.180          -10.200          -10.101         0.22361E+00    0.22949E+00    1
    3   26        15   29        0.33709         14.864         15.117           -8.375           -9.177         0.22361E+00    0.22361E+00    0
    1   23        15   30        0.70157         12.778         13.258          -11.480          -10.292         0.22361E+00    0.22934E+00    1
    2   24        15   30        0.67193         13.576         14.065          -11.135          -10.216         0.22361E+00    0.22954E+00    1
    3   26        15   30        0.60250         15.547         16.023           -9.375           -9.490         0.22361E+00    0.22361E+00    0
    5   28        15   30        1.34363         18.708         17.493           -7.335           -8.093         0.22361E+00    0.22361E+00    0
    1   23        15   31        0.65647         13.559         14.022          -12.010          -10.313         0.22361E+00    0.22616E+00    1
    2   24        15   31        0.70595         14.308         14.844          -11.160          -10.277         0.22361E+00    0.22830E+00    1
    3   26        15   31        0.79689         16.133         16.789           -9.955           -9.701         0.22361E+00    0.22361E+00    0
    5   28        15   31        0.77033         19.746         19.000           -8.470           -8.473         0.22361E+00    0.22361E+00    0
    6   29        15   31        0.44716         18.862         18.445           -7.210           -7.813         0.22361E+00    0.22361E+00    0
    1   23        15   32        0.45660         14.330         14.660          -12.060          -10.339         0.22361E+00    0.22361E+00    0
    2   24        15   32        0.61839         15.004         15.489          -11.350          -10.337         0.22361E+00    0.22671E+00    1
    3   26        15   32        0.81472         16.691         17.400          -10.375           -9.890         0.22361E+00    0.22600E+00    1
    5   28        15   32        0.38110         20.347         19.963           -9.170           -8.799         0.22361E+00    0.22361E+00    0
    6   29        15   32        0.16444         19.765         19.928           -8.100           -8.218         0.22361E+00    0.22361E+00    0
    7   30        15   32        0.67329         17.698         17.112           -6.875           -7.732         0.22361E+00    0.22361E+00    0
    1   23        15   33        0.23418         15.078         15.255          -12.025          -10.346         0.22361E+00    0.22361E+00    0
    2   24        15   33        0.38438         15.787         16.093          -11.615          -10.371         0.22361E+00    0.22361E+00    0
    3   26        15   33        0.53966         17.517         17.996          -11.030          -10.029         0.22361E+00    0.22361E+00    0
    5   28        15   33        0.52000         21.308         20.762          -10.160           -9.053         0.22361E+00    0.22361E+00    0
    1   23        15   35        0.04239         16.386         16.408          -11.975          -10.325         0.22361E+00    0.22361E+00    0
    3   26        15   35        0.42575         18.935         19.342          -11.150          -10.189         0.22361E+00    0.22361E+00    0
    5   28        15   35        0.31370         22.774         22.421          -10.630           -9.380         0.22361E+00    0.22361E+00    0
    7   30        15   35        0.15905         21.842         21.669           -9.090           -8.566         0.22361E+00    0.22361E+00    0
    9   31        15   35        0.30238         20.209         19.906           -8.180           -8.120         0.22361E+00    0.22361E+00    0
   10   32        15   35        0.49037         19.392         18.922           -7.305           -7.695         0.22361E+00    0.22361E+00    0
    8   33        15   35        0.84735         19.126         18.333           -6.510           -7.441         0.22361E+00    0.22361E+00    0
